None
(' ave_R ', 16.23, ' std_R ', 18.71, ' min_R ', 2.86, ' max_R ', 69.69, ' times ', 5183)
(' ave_R ', 10.62, ' std_R ', 12.23, ' min_R ', 0.0, ' max_R ', 47.36, ' times ', 793089)
(' ave_R ', 19.55, ' std_R ', 15.2, ' min_R ', 0.97, ' max_R ', 50.91, ' times ', 795668)
(' ave_R ', 21.44, ' std_R ', 14.56, ' min_R ', 0.0, ' max_R ', 54.02, ' times ', 798726)
(' ave_R ', 17.73, ' std_R ', 16.38, ' min_R ', 0.0, ' max_R ', 47.54, ' times ', 800981)
(' ave_R ', 14.73, ' std_R ', 16.5, ' min_R ', 0.0, ' max_R ', 59.5, ' times ', 803286)
(' ave_R ', 10.3, ' std_R ', 9.9, ' min_R ', 0.0, ' max_R ', 34.59, ' times ', 805818)
(' ave_R ', 15.16, ' std_R ', 11.84, ' min_R ', 0.0, ' max_R ', 36.87, ' times ', 809056)
(' ave_R ', 9.34, ' std_R ', 13.57, ' min_R ', 0.0, ' max_R ', 46.3, ' times ', 811271)
(' ave_R ', 9.59, ' std_R ', 9.5, ' min_R ', 0.0, ' max_R ', 33.54, ' times ', 813635)
(' ave_R ', 14.1, ' std_R ', 18.85, ' min_R ', 0.0, ' max_R ', 73.57, ' times ', 816281)
(' ave_R ', 10.17, ' std_R ', 15.05, ' min_R ', 0.0, ' max_R ', 51.71, ' times ', 818318)
(' ave_R ', 18.05, ' std_R ', 15.27, ' min_R ', 0.0, ' max_R ', 48.73, ' times ', 820944)
(' ave_R ', 14.17, ' std_R ', 15.38, ' min_R ', 0.0, ' max_R ', 52.07, ' times ', 823262)
(' ave_R ', 16.51, ' std_R ', 11.01, ' min_R ', 0.0, ' max_R ', 41.41, ' times ', 826365)
(' ave_R ', 13.3, ' std_R ', 12.33, ' min_R ', 0.0, ' max_R ', 43.44, ' times ', 829548)
(' ave_R ', 13.07, ' std_R ', 9.22, ' min_R ', 0.0, ' max_R ', 27.53, ' times ', 832674)
(' ave_R ', 18.23, ' std_R ', 11.43, ' min_R ', 0.0, ' max_R ', 37.42, ' times ', 836378)
(' ave_R ', 12.48, ' std_R ', 9.68, ' min_R ', 0.0, ' max_R ', 33.59, ' times ', 839071)
(' ave_R ', 13.09, ' std_R ', 13.54, ' min_R ', 0.0, ' max_R ', 44.32, ' times ', 841974)
(' ave_R ', 15.89, ' std_R ', 15.1, ' min_R ', 0.0, ' max_R ', 56.75, ' times ', 844763)
(' ave_R ', 8.4, ' std_R ', 10.03, ' min_R ', 0.0, ' max_R ', 33.66, ' times ', 847081)
(' ave_R ', 11.73, ' std_R ', 11.13, ' min_R ', 0.0, ' max_R ', 34.25, ' times ', 849704)
(' ave_R ', 12.03, ' std_R ', 10.25, ' min_R ', 0.0, ' max_R ', 30.21, ' times ', 852521)
(' ave_R ', 12.97, ' std_R ', 9.34, ' min_R ', 0.0, ' max_R ', 35.29, ' times ', 855087)
(' ave_R ', 12.0, ' std_R ', 11.67, ' min_R ', 0.0, ' max_R ', 36.86, ' times ', 857374)
(' ave_R ', 12.62, ' std_R ', 12.34, ' min_R ', 0.0, ' max_R ', 37.2, ' times ', 859740)
(' ave_R ', 9.23, ' std_R ', 9.13, ' min_R ', 0.0, ' max_R ', 37.35, ' times ', 861751)
(' ave_R ', 11.9, ' std_R ', 11.58, ' min_R ', 0.0, ' max_R ', 32.1, ' times ', 863899)
(' ave_R ', 11.58, ' std_R ', 10.76, ' min_R ', 0.0, ' max_R ', 32.07, ' times ', 866159)
(' ave_R ', 7.67, ' std_R ', 11.3, ' min_R ', 0.0, ' max_R ', 49.22, ' times ', 867984)
(' ave_R ', 9.17, ' std_R ', 12.19, ' min_R ', 0.0, ' max_R ', 40.65, ' times ', 869857)
(' ave_R ', 5.29, ' std_R ', 6.41, ' min_R ', 0.0, ' max_R ', 20.64, ' times ', 871419)
(' ave_R ', 5.27, ' std_R ', 7.85, ' min_R ', 0.0, ' max_R ', 30.2, ' times ', 873308)
(' ave_R ', 7.24, ' std_R ', 8.81, ' min_R ', 0.0, ' max_R ', 32.8, ' times ', 875049)
(' ave_R ', 6.43, ' std_R ', 6.29, ' min_R ', 0.0, ' max_R ', 20.37, ' times ', 876789)
(' ave_R ', 8.92, ' std_R ', 9.09, ' min_R ', 0.0, ' max_R ', 30.0, ' times ', 878321)
(' ave_R ', 8.62, ' std_R ', 8.46, ' min_R ', 0.0, ' max_R ', 25.95, ' times ', 880084)
(' ave_R ', 5.69, ' std_R ', 8.8, ' min_R ', 0.0, ' max_R ', 36.91, ' times ', 881581)
(' ave_R ', 2.77, ' std_R ', 4.02, ' min_R ', 0.0, ' max_R ', 14.15, ' times ', 883039)
(' ave_R ', 5.55, ' std_R ', 6.36, ' min_R ', 0.0, ' max_R ', 23.83, ' times ', 884640)
(' ave_R ', 6.23, ' std_R ', 6.95, ' min_R ', 0.0, ' max_R ', 20.9, ' times ', 886131)
(' ave_R ', 5.99, ' std_R ', 7.72, ' min_R ', 0.0, ' max_R ', 25.7, ' times ', 887597)
(' ave_R ', 5.02, ' std_R ', 7.2, ' min_R ', 0.0, ' max_R ', 23.88, ' times ', 888990)
(' ave_R ', 2.42, ' std_R ', 4.57, ' min_R ', 0.0, ' max_R ', 20.48, ' times ', 890296)
(' ave_R ', 5.29, ' std_R ', 7.31, ' min_R ', 0.0, ' max_R ', 23.84, ' times ', 891632)
(' ave_R ', 1.55, ' std_R ', 2.37, ' min_R ', 0.0, ' max_R ', 10.12, ' times ', 892921)
(' ave_R ', 2.87, ' std_R ', 4.77, ' min_R ', 0.0, ' max_R ', 15.61, ' times ', 894204)
(' ave_R ', 3.65, ' std_R ', 6.49, ' min_R ', 0.0, ' max_R ', 27.93, ' times ', 895437)
(' ave_R ', 2.15, ' std_R ', 3.32, ' min_R ', 0.0, ' max_R ', 11.06, ' times ', 896663)
(' ave_R ', 1.33, ' std_R ', 1.53, ' min_R ', 0.0, ' max_R ', 4.68, ' times ', 897934)
(' ave_R ', 2.39, ' std_R ', 4.68, ' min_R ', 0.0, ' max_R ', 19.66, ' times ', 899110)
(' ave_R ', 1.72, ' std_R ', 2.04, ' min_R ', 0.0, ' max_R ', 7.55, ' times ', 900368)
(' ave_R ', 3.25, ' std_R ', 4.34, ' min_R ', 0.0, ' max_R ', 16.78, ' times ', 901585)
(' ave_R ', 2.04, ' std_R ', 2.78, ' min_R ', 0.0, ' max_R ', 10.21, ' times ', 902743)
(' ave_R ', 2.27, ' std_R ', 3.44, ' min_R ', 0.0, ' max_R ', 15.0, ' times ', 903908)
(' ave_R ', 2.97, ' std_R ', 4.94, ' min_R ', 0.0, ' max_R ', 19.86, ' times ', 905038)
(' ave_R ', 2.07, ' std_R ', 2.89, ' min_R ', 0.0, ' max_R ', 9.39, ' times ', 906199)
(' ave_R ', 1.26, ' std_R ', 1.77, ' min_R ', 0.0, ' max_R ', 8.41, ' times ', 907294)
(' ave_R ', 0.78, ' std_R ', 0.87, ' min_R ', 0.0, ' max_R ', 2.72, ' times ', 908385)
(' ave_R ', 3.07, ' std_R ', 4.49, ' min_R ', 0.0, ' max_R ', 17.06, ' times ', 909543)
(' ave_R ', 1.67, ' std_R ', 1.69, ' min_R ', 0.0, ' max_R ', 6.49, ' times ', 910630)
(' ave_R ', 1.06, ' std_R ', 0.83, ' min_R ', 0.0, ' max_R ', 3.78, ' times ', 911717)
(' ave_R ', 1.02, ' std_R ', 0.95, ' min_R ', 0.0, ' max_R ', 3.66, ' times ', 912758)
(' ave_R ', 1.51, ' std_R ', 2.94, ' min_R ', 0.0, ' max_R ', 14.02, ' times ', 913767)
(' ave_R ', 1.03, ' std_R ', 0.7, ' min_R ', 0.0, ' max_R ', 2.69, ' times ', 914711)
(' ave_R ', 0.86, ' std_R ', 0.6, ' min_R ', 0.0, ' max_R ', 1.88, ' times ', 915650)
(' ave_R ', 0.93, ' std_R ', 0.7, ' min_R ', 0.0, ' max_R ', 2.77, ' times ', 916570)
(' ave_R ', 0.51, ' std_R ', 0.54, ' min_R ', 0.0, ' max_R ', 1.72, ' times ', 917507)
(' ave_R ', 0.69, ' std_R ', 0.56, ' min_R ', 0.0, ' max_R ', 1.78, ' times ', 918394)
(' ave_R ', 0.73, ' std_R ', 0.61, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 919280)
(' ave_R ', 0.77, ' std_R ', 0.69, ' min_R ', 0.0, ' max_R ', 1.75, ' times ', 920171)
(' ave_R ', 0.91, ' std_R ', 0.69, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 921046)
(' ave_R ', 0.95, ' std_R ', 0.65, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 921924)
(' ave_R ', 0.76, ' std_R ', 0.76, ' min_R ', 0.0, ' max_R ', 1.81, ' times ', 922802)
(' ave_R ', 0.66, ' std_R ', 0.59, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 923658)
(' ave_R ', 0.79, ' std_R ', 0.52, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 924528)
(' ave_R ', 0.76, ' std_R ', 0.75, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 925386)
(' ave_R ', 0.78, ' std_R ', 0.59, ' min_R ', 0.0, ' max_R ', 1.81, ' times ', 926233)
(' ave_R ', 0.6, ' std_R ', 0.66, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 927082)
(' ave_R ', 0.68, ' std_R ', 0.68, ' min_R ', 0.0, ' max_R ', 1.78, ' times ', 927928)
(' ave_R ', 0.98, ' std_R ', 0.78, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 928768)
(' ave_R ', 1.09, ' std_R ', 0.59, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 929602)
(' ave_R ', 0.98, ' std_R ', 0.43, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 930434)
(' ave_R ', 0.84, ' std_R ', 0.56, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 931265)
(' ave_R ', 0.91, ' std_R ', 0.68, ' min_R ', 0.0, ' max_R ', 1.8, ' times ', 932100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 992100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1052100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1112100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1172100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1232100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1292100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1352100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1412100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1472100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1532100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1592100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1652100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1712100)
(' ave_R ', 0.0, ' std_R ', 0.0, ' min_R ', 0.0, ' max_R ', 0.0, ' times ', 1772100)
